,id,cardname,setname,type_line,mana_cost,rarity,oracle_text,power,toughness,loyalty,cmc,set,color_identity,colors,reprint,layout,legalities,timestamp,price
2041,94d0235d-7176-44a2-8e95-eb231f4af441,Stonewood Invoker,Legions,Creature — Elf Mutant,{1}{G},common,{7}{G}: Stonewood Invoker gets +5/+5 until end of turn.,2,2,,2.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2042,30a60b2d-aeeb-4dbf-bf1a-20a274fe323f,Quick Sliver,Legions,Creature — Sliver,{1}{G},common,"Flash
Any player may cast Sliver spells as though they had flash.",1,1,,2.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.2
2043,7f7a0810-3970-454f-8381-700d6c6aefdc,Patron of the Wild,Legions,Creature — Elf,{G},common,"Morph {2}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Patron of the Wild is turned face up, target creature gets +3/+3 until end of turn.",1,1,,1.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2044,f9b1628d-aacd-4e19-9ebb-bcd9b2842c91,Needleshot Gourna,Legions,Creature — Beast,{4}{G}{G},common,Reach (This creature can block creatures with flying.),3,6,,6.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2045,e7474849-a6b4-4f3b-a836-37b88c26047b,Nantuko Vigilante,Legions,Creature — Insect Druid Mutant,{3}{G},common,"Morph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Nantuko Vigilante is turned face up, destroy target artifact or enchantment.",3,2,,4.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2046,b7d1c6c6-16b3-4a52-aeda-683b1aeb0e7f,Krosan Vorine,Legions,Creature — Cat Beast,{3}{G},common,"Provoke (Whenever this creature attacks, you may have target creature defending player controls untap and block it if able.)
Krosan Vorine can't be blocked by more than one creature.",3,2,,4.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2047,3b7a0b8f-6942-40b0-8efc-234ae77855b4,Defiant Elf,Legions,Creature — Elf,{G},common,Trample,1,1,,1.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2048,499c4674-dd9f-4848-8447-721f842a0213,Berserk Murlodont,Legions,Creature — Beast,{4}{G},common,"Whenever a Beast becomes blocked, it gets +1/+1 until end of turn for each creature blocking it.",3,3,,5.0,lgn,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542359224187,0.1
2049,416de0f4-1540-4286-a1ac-4f57301c54e9,Skirk Outrider,Legions,Creature — Goblin,{3}{R},common,"As long as you control a Beast, Skirk Outrider gets +2/+2 and has trample.",2,2,,4.0,lgn,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2050,bbd2ff12-c6f7-4986-801f-225ad6f59278,Skirk Marauder,Legions,Creature — Goblin,{1}{R},common,"Morph {2}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Skirk Marauder is turned face up, it deals 2 damage to any target.",2,1,,2.0,lgn,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2051,42658b33-9a12-403b-bc7d-807fbe1f1a36,Shaleskin Plower,Legions,Creature — Beast,{3}{R},common,"Morph {4}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Shaleskin Plower is turned face up, destroy target land.",3,2,,4.0,lgn,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2052,8451ab3f-5d61-4f35-ab70-5a5060caf53d,Macetail Hystrodon,Legions,Creature — Beast,{6}{R},common,"First strike, haste
Cycling {3} ({3}, Discard this card: Draw a card.)",4,4,,7.0,lgn,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2053,aadb40c8-3d54-4705-82dc-54e8d6e315d5,Crested Craghorn,Legions,Creature — Goat Beast,{4}{R},common,"Haste
Provoke (Whenever this creature attacks, you may have target creature defending player controls untap and block it if able.)",4,1,,5.0,lgn,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2054,743779d4-fee8-4b8d-a5ac-27f355e006e5,Bloodstoke Howler,Legions,Creature — Beast,{5}{R},common,"Morph {6}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Bloodstoke Howler is turned face up, Beast creatures you control get +3/+0 until end of turn.",3,4,,6.0,lgn,['R'],['R'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2055,b2641bd5-c845-47a1-8038-bb28b06f896e,Vile Deacon,Legions,Creature — Human Cleric,{2}{B}{B},common,"Whenever Vile Deacon attacks, it gets +X/+X until end of turn, where X is the number of Clerics on the battlefield.",2,2,,4.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2056,216a2ccc-8847-452b-b030-27d8506675bd,Sootfeather Flock,Legions,Creature — Bird,{4}{B},common,"Flying
Morph {3}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",3,2,,5.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2057,fea393a4-58c8-4a42-bd95-a3312504f2e2,Smokespew Invoker,Legions,Creature — Zombie Mutant,{2}{B},common,{7}{B}: Target creature gets -3/-3 until end of turn.,3,1,,3.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2058,89b8c392-da68-4894-b6e8-eb430141a0d7,Skinthinner,Legions,Creature — Zombie,{1}{B},common,"Morph {3}{B}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Skinthinner is turned face up, destroy target nonblack creature. It can't be regenerated.",2,1,,2.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1523174400000,0.3
2059,8a028a30-6242-4d87-9501-d1826ecb69b0,Infernal Caretaker,Legions,Creature — Human Cleric,{3}{B},common,"Morph {3}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Infernal Caretaker is turned face up, return all Zombie cards from all graveyards to their owners' hands.",2,2,,4.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2060,507097eb-6b50-47ae-a545-df76b743b2bd,Crypt Sliver,Legions,Creature — Sliver,{1}{B},common,"All Slivers have ""{T}: Regenerate target Sliver.""",1,1,,2.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2061,805de325-6f14-4a52-bb85-f9a9545d82a4,Blood Celebrant,Legions,Creature — Human Cleric,{B},common,"{B}, Pay 1 life: Add one mana of any color.",1,1,,1.0,lgn,['B'],['B'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2062,55924a25-e749-48f6-8ef1-1fa8376f96b1,Voidmage Apprentice,Legions,Creature — Human Wizard,{1}{U},common,"Morph {2}{U}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Voidmage Apprentice is turned face up, counter target spell.",1,1,,2.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2063,79a53c29-6753-4f6b-b4ee-00c1adf7e9c6,Mistform Sliver,Legions,Creature — Illusion Sliver,{1}{U},common,"All Slivers have ""{1}: This permanent becomes the creature type of your choice in addition to its other types until end of turn.""",1,1,,2.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2064,b2f6c73c-8162-499f-8d16-92f17c0c2bee,Mistform Seaswift,Legions,Creature — Illusion,{3}{U},common,"Flying
{1}: Mistform Seaswift becomes the creature type of your choice until end of turn.
Morph {1}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",3,1,,4.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2065,d1109bdd-a5ce-4e63-adee-54e43a4c4a1e,Merchant of Secrets,Legions,Creature — Human Wizard,{2}{U},common,"When Merchant of Secrets enters the battlefield, draw a card.",1,1,,3.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2066,1a355c58-cd28-4d2d-9df1-91b4196b01ef,Keeneye Aven,Legions,Creature — Bird Soldier,{3}{U},common,"Flying
Cycling {2} ({2}, Discard this card: Draw a card.)",2,3,,4.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1514275200000,0.1
2067,dbda6799-3b55-4714-8305-713e1e198a15,Covert Operative,Legions,Creature — Human Wizard,{4}{U},common,Covert Operative can't be blocked.,3,2,,5.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2068,88528929-4953-452a-b85e-dac15786e094,Cephalid Pathmage,Legions,Creature — Cephalid Wizard,{2}{U},common,"Cephalid Pathmage can't be blocked.
{T}, Sacrifice Cephalid Pathmage: Target creature can't be blocked this turn.",1,2,,3.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2069,40ead30e-9f96-4fca-b619-fdc8d1b5e2e0,Aven Envoy,Legions,Creature — Bird Soldier,{U},common,Flying,0,2,,1.0,lgn,['U'],['U'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2070,cd58d164-861d-4c80-ad2f-6283ed82faa1,Wingbeat Warrior,Legions,Creature — Bird Soldier Warrior,{2}{W},common,"Flying
Morph {2}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Wingbeat Warrior is turned face up, target creature gains first strike until end of turn.",2,1,,3.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2071,c0b18b09-b1ff-479d-bd1c-cb8620a34fe4,Whipgrass Entangler,Legions,Creature — Human Cleric,{2}{W},common,"{1}{W}: Until end of turn, target creature gains ""This creature can't attack or block unless its controller pays {1} for each Cleric on the battlefield.""",1,3,,3.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2072,b463b3e1-e314-4a65-a89e-0712f630b016,Wall of Hope,Legions,Creature — Wall,{W},common,"Defender (This creature can't attack.)
Whenever Wall of Hope is dealt damage, you gain that much life.",0,3,,1.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.2
2073,4c66afc4-3d6d-4ce7-acfc-a4ad34aa3e99,Starlight Invoker,Legions,Creature — Human Cleric Mutant,{1}{W},common,{7}{W}: You gain 5 life.,1,3,,2.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2074,82846d31-4981-4ef1-85c3-703569146a84,Plated Sliver,Legions,Creature — Sliver,{W},common,All Sliver creatures get +0/+1.,1,1,,1.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.2
2075,f8eaaded-b18a-4614-b5b5-b4bb49a2e1b1,Lowland Tracker,Legions,Creature — Human Soldier,{4}{W},common,"First strike
Provoke (Whenever this creature attacks, you may have target creature defending player controls untap and block it if able.)",2,2,,5.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2076,76ffbae4-7aad-493c-86a0-c6e6425da8fd,Deftblade Elite,Legions,Creature — Human Soldier,{W},common,"Provoke (Whenever this creature attacks, you may have target creature defending player controls untap and block it if able.)
{1}{W}: Prevent all combat damage that would be dealt to and dealt by Deftblade Elite this turn.",1,1,,1.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538208000000,0.5
2077,ff5866a4-f4c0-45bc-9b33-b77387441d34,Daru Stinger,Legions,Creature — Soldier,{3}{W},common,"Amplify 1 (As this creature enters the battlefield, put a +1/+1 counter on it for each Soldier card you reveal in your hand.)
{T}: Daru Stinger deals damage equal to the number of +1/+1 counters on it to target attacking or blocking creature.",1,1,,4.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2078,38b14a24-c74a-4465-9b36-8f5309e0a333,Daru Sanctifier,Legions,Creature — Human Cleric,{3}{W},common,"Morph {1}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Daru Sanctifier is turned face up, destroy target enchantment.",1,4,,4.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2079,8a2fa0a3-e40f-49e4-a4fd-427e7e808afd,Aven Redeemer,Legions,Creature — Bird Cleric,{3}{W},common,"Flying
{T}: Prevent the next 2 damage that would be dealt to any target this turn.",2,2,,4.0,lgn,['W'],['W'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2080,db10359c-1ea8-4453-bc01-f638ad20a5ec,Venomous Vines,Judgment,Sorcery,{2}{G}{G},common,Destroy target enchanted permanent.,,,,4.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2081,e3ca1108-ccf2-48ea-8ca7-986aa45d5fe8,Sudden Strength,Judgment,Instant,{3}{G},common,"Target creature gets +3/+3 until end of turn.
Draw a card.",,,,4.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1536134400000,0.3
2082,32839296-e583-4f71-aa44-dbe16408665e,Phantom Tiger,Judgment,Creature — Cat Spirit,{2}{G},common,"Phantom Tiger enters the battlefield with two +1/+1 counters on it.
If damage would be dealt to Phantom Tiger, prevent that damage. Remove a +1/+1 counter from Phantom Tiger.",1,0,,3.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2083,1c29991d-82f2-479d-95ca-5c88e9f3f219,Nullmage Advocate,Judgment,Creature — Insect Druid,{2}{G},common,{T}: Return two target cards from an opponent's graveyard to their hand. Destroy target artifact or enchantment.,2,3,,3.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2084,16b93c93-5944-4289-bc5a-30b6e73b0dfd,Nantuko Tracer,Judgment,Creature — Insect Druid,{1}{G},common,"When Nantuko Tracer enters the battlefield, you may put target card from a graveyard on the bottom of its owner's library.",2,1,,2.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2085,5356e684-c2fc-465e-a16c-7300824d2a8d,Krosan Wayfarer,Judgment,Creature — Human Druid,{G},common,Sacrifice Krosan Wayfarer: You may put a land card from your hand onto the battlefield.,1,1,,1.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2086,be9299cc-6f21-4185-ac63-2fd92e843faa,Ironshell Beetle,Judgment,Creature — Insect,{1}{G},common,"When Ironshell Beetle enters the battlefield, put a +1/+1 counter on target creature.",1,1,,2.0,jud,['G'],['G'],False,normal,"{'standard': 'legal', 'future': 'legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'legal'}",1536134400000,0.3
2087,3f10dfd9-9889-4d9e-872a-07623dee6b6b,Centaur Rootcaster,Judgment,Creature — Centaur Druid,{3}{G},common,"Whenever Centaur Rootcaster deals combat damage to a player, you may search your library for a basic land card and put that card onto the battlefield tapped. If you do, shuffle your library.",2,2,,4.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2088,c4530da2-fd04-40d9-ad69-5c2847921509,Canopy Claws,Judgment,Instant,{G},common,"Target creature loses flying until end of turn.
Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,1.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
2089,f5ac74bc-1198-4a9a-bcde-668cca08b274,Battlefield Scrounger,Judgment,Creature — Centaur,{3}{G}{G},common,Threshold — Put three cards from your graveyard on the bottom of your library: Battlefield Scrounger gets +3/+3 until end of turn. Activate this ability only once each turn and only if seven or more cards are in your graveyard.,3,3,,5.0,jud,['G'],['G'],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542355200000,0.1
